location,forecast_date,quantile,value,target,target_end_date,type
10,2021-05-03,0.1,8.002308698532792,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.15,10.42193930328866,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.2,12.590544462666678,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.25,14.379463097750396,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.3,15.628043687992813,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.35,16.717001376523374,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.4,18.047258843930862,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.45,18.715477899489507,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.5,19.354669543296247,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.55,20.26725526582752,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.6,21.262469651079243,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.65,22.41427903502713,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.7,23.70747425596769,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.75,26.17985628525485,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.8,29.1140235724357,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.85,31.919826532887456,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.9,36.84279622386381,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.95,43.84648522004616,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.975,49.792499405711425,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.99,58.469491001620604,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.01,280.17823916448305,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.025,308.97089134274546,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.05,325.3578798739331,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.1,339.66109417920865,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.15,344.1898614362113,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.2,352.16907418351093,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.25,356.8205004113821,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.3,361.48432389192425,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.35,367.8443409346715,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.4,372.88093931904285,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.45,383.505591499859,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.5,391.88325454687936,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.55,397.72073561525673,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.6,407.9736259554918,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.65,413.9327880657352,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.7,424.3025109142998,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.75,436.1139152131654,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.8,448.4479714188934,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.85,468.132709080966,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.9,499.1936214846469,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.95,518.7996150509739,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.975,553.5100332922084,1 wk ahead inc death,2021-05-08,quantile
12,2021-05-03,0.99,617.7265378096937,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.01,121.60662000025195,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.025,165.64229401883463,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.05,183.39930417357073,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.1,196.66634657507961,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.15,205.43716661426907,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.2,208.40449822647565,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.25,213.6340469265334,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.3,215.27437174424693,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.35,218.33906389724154,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.4,220.82393824879776,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.45,224.54778339983537,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.5,230.66569180630276,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.55,233.3714015547162,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.6,236.18521894593812,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.65,239.2257866321029,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.7,244.6974693890063,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.75,252.02272500988366,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.8,261.0658220663217,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.85,275.64008805771476,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.9,299.6210109268339,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.95,324.6503975887142,1 wk ahead inc death,2021-05-08,quantile
